Subject,Predicate,Object,Case Id,Notes
per.000829,attorneyAgainst,per.000877,http://earlywashingtondc.org/doc/oscys.case.0118.001,
per.000829,attorneyFor,per.000884,http://earlywashingtondc.org/doc/oscys.case.0121.001,
per.000829,attorneyFor,per.000885,http://earlywashingtondc.org/doc/oscys.case.0121.001,
per.000829,attorneyAgainst,per.000886,http://earlywashingtondc.org/doc/oscys.case.0121.001,
per.000830,type,person,,
per.000830,fullName,"Marbury, John",,
per.000830,sex,male,,
per.000830,attorneyFor,per.000775,http://earlywashingtondc.org/doc/oscys.case.0104.011,
per.000830,attorneyAgainst,per.000772,http://earlywashingtondc.org/doc/oscys.case.0104.011,
per.000830,attorneyAgainst,per.000773,http://earlywashingtondc.org/doc/oscys.case.0104.011,
per.000830,attorneyAgainst,per.000774,http://earlywashingtondc.org/doc/oscys.case.0104.011,
per.000831,type,person,,
per.000831,fullName,"Williams, Ann",,
per.000831,sex,female,,
per.000831,petitionerAgainst,per.000278,,
per.000831,petitionerAgainst,per.000836,,
per.000831,enslavedBy,per.000278,http://earlywashingtondc.org/doc/oscys.case.0105.001,
per.000831,enslavedBy,per.000836,http://earlywashingtondc.org/doc/oscys.case.0105.001,
per.000831,clientOf,per.000001,http://earlywashingtondc.org/doc/oscys.case.0105.001,
per.000831,clientOf,per.000476,http://earlywashingtondc.org/doc/oscys.case.0105.001,
per.000831,judgedBy,per.000004,http://earlywashingtondc.org/doc/oscys.case.0105.002,
per.000832,type,person,,
per.000832,fullName,"Williams, Ann Maria",,
per.000832,sex,female,,
per.000832,petitionerAgainst,per.000278,,
per.000832,petitionerAgainst,per.000836,,
per.000832,enslavedBy,per.000278,http://earlywashingtondc.org/doc/oscys.case.0105.001,
per.000832,enslavedBy,per.000836,http://earlywashingtondc.org/doc/oscys.case.0105.001,
per.000832,clientOf,per.000001,http://earlywashingtondc.org/doc/oscys.case.0105.001,
per.000832,clientOf,per.000476,http://earlywashingtondc.org/doc/oscys.case.0105.001,
per.000832,judgedBy,per.000004,http://earlywashingtondc.org/doc/oscys.case.0105.002,
per.000833,type,person,,
per.000833,fullName,"Williams, John",,
per.000833,sex,male,,
per.000833,petitionerAgainst,per.000278,,
per.000833,petitionerAgainst,per.000836,,
per.000833,enslavedBy,per.000278,http://earlywashingtondc.org/doc/oscys.case.0105.001,
per.000833,enslavedBy,per.000836,http://earlywashingtondc.org/doc/oscys.case.0105.001,
per.000833,clientOf,per.000001,http://earlywashingtondc.org/doc/oscys.case.0105.001,
per.000833,clientOf,per.000476,http://earlywashingtondc.org/doc/oscys.case.0105.001,
per.000833,judgedBy,per.000004,http://earlywashingtondc.org/doc/oscys.case.0105.002,
per.000834,type,person,,
per.000834,fullName,"Williams, Tobias",,
per.000834,sex,male,,
per.000834,petitionerAgainst,per.000278,,
per.000834,petitionerAgainst,per.000836,,
per.000834,enslavedBy,per.000278,http://earlywashingtondc.org/doc/oscys.case.0105.001,
per.000834,enslavedBy,per.000836,http://earlywashingtondc.org/doc/oscys.case.0105.001,
per.000834,clientOf,per.000001,http://earlywashingtondc.org/doc/oscys.case.0105.001,
per.000834,clientOf,per.000476,http://earlywashingtondc.org/doc/oscys.case.0105.001,
per.000834,judgedBy,per.000004,http://earlywashingtondc.org/doc/oscys.case.0105.002,
per.000278,defendantAgainst,per.000831,,
per.000278,defendantAgainst,per.000832,,
per.000278,defendantAgainst,per.000833,,
per.000278,defendantAgainst,per.000834,,
per.000278,slaveholderOf,per.000831,http://earlywashingtondc.org/doc/oscys.case.0105.001,
per.000278,slaveholderOf,per.000832,http://earlywashingtondc.org/doc/oscys.case.0105.001,
per.000278,slaveholderOf,per.000833,http://earlywashingtondc.org/doc/oscys.case.0105.001,
per.000278,slaveholderOf,per.000834,http://earlywashingtondc.org/doc/oscys.case.0105.001,
per.000278,oppositionsAttorney,per.000001,http://earlywashingtondc.org/doc/oscys.case.0105.001,
per.000278,oppositionsAttorney,per.000476,http://earlywashingtondc.org/doc/oscys.case.0105.001,
per.000278,judgedBy,per.0004,http://earlywashingtondc.org/doc/oscys.case.0105.003,
per.000836,type,person,,
per.000836,fullName,"Miller, George, Jr.",,
per.000836,sex,male,,
per.000836,defendantAgainst,per.000831,,
per.000836,defendantAgainst,per.000832,,
per.000836,defendantAgainst,per.000833,,
per.000836,defendantAgainst,per.000834,,
per.000836,slaveholderOf,per.000831,http://earlywashingtondc.org/doc/oscys.case.0105.001,
per.000836,slaveholderOf,per.000832,http://earlywashingtondc.org/doc/oscys.case.0105.001,
per.000836,slaveholderOf,per.000833,http://earlywashingtondc.org/doc/oscys.case.0105.001,
per.000836,slaveholderOf,per.000834,http://earlywashingtondc.org/doc/oscys.case.0105.001,
per.000836,oppositionsAttorney,per.000001,http://earlywashingtondc.org/doc/oscys.case.0105.001,
per.000836,oppositionsAttorney,per.000476,http://earlywashingtondc.org/doc/oscys.case.0105.001,
per.000836,judgedBy,per.000004,http://earlywashingtondc.org/doc/oscys.case.0105.002,
per.000836,childOf,per.000278,http://earlywashingtondc.org/doc/oscys.case.0105.001,
per.000278,parentOf,per.000836,http://earlywashingtondc.org/doc/oscys.case.0105.001,
per.000837,type,person,,
per.000837,fullName,"Boyd, Robert B.",,
per.000837,sex,male,,
per.000837,witnessFor,per.000831,http://earlywashingtondc.org/doc/oscys.case.0105.004,
per.000838,type,person,,
per.000838,fullName,"King, Doctor B.",,
per.000838,legal,per.000831,http://earlywashingtondc.org/doc/oscys.case.0105.005,
per.000838,legal,per.000832,http://earlywashingtondc.org/doc/oscys.case.0105.005,
per.000838,legal,per.000833,http://earlywashingtondc.org/doc/oscys.case.0105.005,
per.000838,legal,per.000834,http://earlywashingtondc.org/doc/oscys.case.0105.005,
per.000838,legal,per.000278,http://earlywashingtondc.org/doc/oscys.case.0105.005,
per.000838,legal,per.000836,http://earlywashingtondc.org/doc/oscys.case.0105.005,
per.000838,legal,per.000839,http://earlywashingtondc.org/doc/oscys.case.0105.005,
per.000831,legal,per.000838,http://earlywashingtondc.org/doc/oscys.case.0105.005,
per.000832,legal,per.000838,http://earlywashingtondc.org/doc/oscys.case.0105.005,
per.000833,legal,per.000838,http://earlywashingtondc.org/doc/oscys.case.0105.005,
per.000834,legal,per.000838,http://earlywashingtondc.org/doc/oscys.case.0105.005,
per.000278,legal,per.000838,http://earlywashingtondc.org/doc/oscys.case.0105.005,
per.000836,legal,per.000838,http://earlywashingtondc.org/doc/oscys.case.0105.005,
per.000839,legal,per.000838,http://earlywashingtondc.org/doc/oscys.case.0105.005,
per.000839,type,person,,
per.000839,fullName,"Webb, William",,
per.000840,type,person,,
per.000840,fullName,"Simsen, John",,
per.000840,sex,male,,
per.000840,legal,per.000278,http://earlywashingtondc.org/doc/oscys.case.0105.007,
per.000278,legal,per.000840,http://earlywashingtondc.org/doc/oscys.case.0105.007,
per.000841,type,person,,
per.000841,fullName,"Tripplet, Elizabeth",,
per.000841,sex,female,,
per.000841,slaveholderOf,per.000842,http://earlywashingtondc.org/doc/oscys.case.0000.000,
per.000842,type,person,,
per.000842,fullName,"Tripplet, Austin",,
per.000842,sex,male,,
per.000842,enslavedBy,per.000841,http://earlywashingtondc.org/doc/oscys.case.0000.000,
per.000842,enslavedBy,per.000843,,
per.000842,petitionerAgainst,per.000843,http://earlywashingtondc.org/doc/oscys.case.0000.000,
per.000842,clientOf,per.000844,http://earlywashingtondc.org/doc/oscys.case.0000.000,
per.000842,judgedBy,per.000004,http://earlywashingtondc.org/doc/oscys.case.0106.002,
per.000843,type,person,,
per.000843,fullName,"Lloyd, Henry",,
per.000843,sex,male,,
per.000843,slaveholderOf,per.000842,,
per.000843,defendantAgainst,per.000842,http://earlywashingtondc.org/doc/oscys.case.0000.000,
per.000843,oppositionsAttorney,per.000844,http://earlywashingtondc.org/doc/oscys.case.0000.000,
per.000843,judgedBy,per.000004,http://earlywashingtondc.org/doc/oscys.case.0106.002,
per.000844,type,person,,
per.000844,fullName,"Linton, John A.",,
per.000844,sex,male,,
per.000844,attorneyFor,per.000842,http://earlywashingtondc.org/doc/oscys.case.0000.000,
per.000844,attorneyAgainst,per.000843,http://earlywashingtondc.org/doc/oscys.case.0000.000,
per.000845,type,person,,
per.000845,fullName,"Montgomery, Barney",,
per.000845,sex,male,,
per.000845,petitionerAgainst,per.000846,,
per.000845,enslavedBy,per.000846,http://earlywashingtondc.org/doc/oscys.case.0107.001,
per.000845,clientOf,per.000847,http://earlywashingtondc.org/doc/oscys.case.0107.001,
per.000845,judgedBy,per.000004,http://earlywashingtondc.org/doc/oscys.case.0107.002,
per.000845,enslavedBy,per.000848,http://earlywashingtondc.org/doc/oscys.case.0107.004,
per.000846,type,person,,
per.000846,fullName,"Bronaugh, John Robert",,
per.000846,sex,male,,
per.000846,defendantAgainst,per.000845,,
per.000846,slaveholderOf,per.000845,http://earlywashingtondc.org/doc/oscys.case.0107.001,
per.000846,oppositionsAttorney,per.000847,http://earlywashingtondc.org/doc/oscys.case.0107.001,
per.000846,judgedBy,per.000004,http://earlywashingtondc.org/doc/oscys.case.0107.002,
per.000847,type,person,,
per.000847,fullName,"Carlisle, James M.",,
per.000847,sex,male,,
per.000847,attorneyFor,per.000845,http://earlywashingtondc.org/doc/oscys.case.0107.001,
per.000847,attorneyAgainst,per.000846,http://earlywashingtondc.org/doc/oscys.case.0107.001,
per.000847,attorneyFor,per.000855,http://earlywashingtondc.org/doc/oscys.case.0110.001,
per.000847,attorneyAgainst,per.000856,http://earlywashingtondc.org/doc/oscys.case.0110.001,
per.000848,type,person,,
per.000848,fullName,"Graham, Martha",,
per.000848,sex,female,,
per.000848,slaveholderOf,per.000845,http://earlywashingtondc.org/doc/oscys.case.0107.004,
per.000849,type,person,,
per.000849,fullName,"Qualls, Benjamin",,
per.000849,sex,male,,
per.000849,petitionerAgainst,per.000850,,
per.000849,enslavedBy,per.000850,http://earlywashingtondc.org/doc/oscys.case.0108.001,
per.000849,clientOf,per.000851,http://earlywashingtondc.org/doc/oscys.case.0108.001,
per.000849,judgedBy,per.000004,http://earlywashingtondc.org/doc/oscys.case.0108.001,
per.000850,type,person,,
per.000850,fullName,"Stevenson, Jane  W.",,
per.000850,sex,female,,
per.000850,defendantAgainst,per.000849,,
per.000850,slaveholderOf,per.000849,http://earlywashingtondc.org/doc/oscys.case.0108.001,
per.000850,oppositionsAttorney,per.000851,http://earlywashingtondc.org/doc/oscys.case.0108.001,
per.000850,judgedBy,per.000004,http://earlywashingtondc.org/doc/oscys.case.0108.001,
per.000851,type,person,,
per.000851,fullName,"Wallach, Charles S.",,
per.000851,sex,male,,
per.000851,attorneyFor,per.000849,http://earlywashingtondc.org/doc/oscys.case.0108.001,
per.000851,attorneyAgainst,per.000850,http://earlywashingtondc.org/doc/oscys.case.0108.001,
per.000852,type,person,,
per.000852,fullName,"Burke, Betsy",,
per.000852,sex,female,,
per.000852,petitionerAgainst,per.000853,http://earlywashingtondc.org/doc/oscys.case.0109.001,
per.000852,judgedBy,per.000004,http://earlywashingtondc.org/doc/oscys.case.0109.001,
per.000852,clientOf,per.000854,http://earlywashingtondc.org/doc/oscys.case.0109.001,
per.000853,type,person,,
per.000853,fullName,"Turner, Ann",,
per.000853,sex,female,,
per.000853,defendantAgainst,per.000852,http://earlywashingtondc.org/doc/oscys.case.0109.001,
per.000853,judgedBy,per.000004,http://earlywashingtondc.org/doc/oscys.case.0109.001,
per.000853,oppositionsAttorney,per.000854,http://earlywashingtondc.org/doc/oscys.case.0109.001,
per.000854,type,person,,
per.000854,fullName,"Ennis, John F. ",,
per.000854,attorneyFor,per.000852,http://earlywashingtondc.org/doc/oscys.case.0109.001,
per.000854,attorneyAgainst,per.000853,http://earlywashingtondc.org/doc/oscys.case.0109.001,
per.000855,type,person,,
per.000855,fullName,"Washington, Britania",,
per.000855,sex,female,,
per.000855,petitionerAgainst,per.000856,,
per.000855,enslavedBy,per.000856,http://earlywashingtondc.org/doc/oscys.case.0110.001,
per.000855,judgedBy,per.000004,http://earlywashingtondc.org/doc/oscys.case.0110.001,
per.000855,clientOf,per.000847,http://earlywashingtondc.org/doc/oscys.case.0110.001,
per.000856,type,person,,
per.000856,fullName,"Harbin, R.",,
per.000856,defendantAgainst,per.000855,,
per.000856,slaveholderOf,per.000855,http://earlywashingtondc.org/doc/oscys.case.0110.001,
per.000856,judgedBy,per.000004,http://earlywashingtondc.org/doc/oscys.case.0110.001,
per.000856,oppositionsAttorney,per.000847,http://earlywashingtondc.org/doc/oscys.case.0110.001,
per.000857,type,person,,
per.000857,fullName,"Carter, Catherine",,
per.000857,sex,female,,
per.000857,petitionerAgainst,per.000858,,
per.000857,enslavedBy,per.000858,http://earlywashingtondc.org/doc/oscys.case.0111.001,
per.000857,clientOf,per.000737,http://earlywashingtondc.org/doc/oscys.case.0111.001,
per.000857,clientOf,per.000738,http://earlywashingtondc.org/doc/oscys.case.0111.001,
per.000858,type,person,,
per.000858,fullName,"Creecy, William",,
per.000858,sex,male,,
per.000858,defendantAgainst,per.000857,,
per.000858,slaveholderOf,per.000857,http://earlywashingtondc.org/doc/oscys.case.0111.001,
per.000858,oppositionsAttorney,per.000737,http://earlywashingtondc.org/doc/oscys.case.0111.001,
per.000858,oppositionsAttorney,per.000738,http://earlywashingtondc.org/doc/oscys.case.0111.001,
per.000859,type,person,,
per.000859,fullName,"Crowner, Charity",,
per.000859,sex,female,,
per.000859,petitionerAgainst,per.000860,,
per.000859,enslavedBy,per.000860,http://earlywashingtondc.org/doc/oscys.case.0112.001,
per.000859,clientOf,per.000001,http://earlywashingtondc.org/doc/oscys.case.0112.001,
per.000859,judgedBy,per.000004,http://earlywashingtondc.org/doc/oscys.case.0112.002,
per.000860,type,person,,
per.000860,fullName,"Arnold, Rezin",,
per.000860,sex,male,,
per.000860,defendantAgainst,per.000859,,
per.000860,slaveholderOf,per.000859,http://earlywashingtondc.org/doc/oscys.case.0112.001,
per.000860,oppositionsAttorney,per.000001,http://earlywashingtondc.org/doc/oscys.case.0112.001,
per.000860,judgedBy,per.000004,http://earlywashingtondc.org/doc/oscys.case.0112.002,
per.000861,type,person,,
per.000861,fullName,"Cross, Charles",,
per.000861,sex,male,,
per.000861,petitionerAgainst,per.000862,,
per.000861,enslavedBy,per.000862,http://earlywashingtondc.org/doc/oscys.case.0113.001,
per.000861,clientOf,per.000744,http://earlywashingtondc.org/doc/oscys.case.0113.001,
per.000861,judgedBy,per.000004,http://earlywashingtondc.org/doc/oscys.case.0113.002,
per.000861,petitionerAgainst,per.000863,,
per.000861,petitionerAgainst,per.000864,,
per.000861,enslavedBy,per.000863,http://earlywashingtondc.org/doc/oscys.case.0114.001,
per.000861,enslavedBy,per.000864,http://earlywashingtondc.org/doc/oscys.case.0114.001,
per.000862,type,person,,
per.000862,fullName,"Moore, Gabriel",,
per.000862,defendantAgainst,per.000861,,
per.000862,slaveholderOf,per.000861,http://earlywashingtondc.org/doc/oscys.case.0113.001,
per.000862,oppositionsAttorney,per.000744,http://earlywashingtondc.org/doc/oscys.case.0113.001,
per.000862,judgedBy,per.000004,http://earlywashingtondc.org/doc/oscys.case.0113.002,
per.000863,type,person,,
per.000863,fullName,"Neale, Joseph W. ",,
per.000863,sex,male,,
per.000863,defendantAgainst,per.000861,,
per.000863,slaveholderOf,per.000861,http://earlywashingtondc.org/doc/oscys.case.0114.001,
per.000863,oppositionsAttorney,per.000744,http://earlywashingtondc.org/doc/oscys.case.0114.001,
per.000863,judgedBy,per.000004,http://earlywashingtondc.org/doc/oscys.case.0114.002,
per.000864,type,person,,
per.000864,fullName,"Simpson, Oliver",,
per.000864,sex,male,,
per.000864,defendantAgainst,per.000861,,
per.000864,slaveholderOf,per.000861,http://earlywashingtondc.org/doc/oscys.case.0114.001,
per.000864,oppositionsAttorney,per.000744,http://earlywashingtondc.org/doc/oscys.case.0114.001,
per.000864,judgedBy,per.000004,http://earlywashingtondc.org/doc/oscys.case.0114.002,
per.000865,type,person,,
per.000865,fullName,"Johnson, Chloe Ann",,
per.000865,sex,female,,
per.000865,petitionerAgainst,per.000131,,
per.000865,petitionerAgainst,per.000866,,
per.000865,enslavedBy,per.000131,http://earlywashingtondc.org/doc/oscys.case.0115.001,
per.000865,enslavedBy,per.000866,http://earlywashingtondc.org/doc/oscys.case.0115.001,
per.000865,clientOf,per.000744,http://earlywashingtondc.org/doc/oscys.case.0115.001,
per.000865,judgedBy,per.000004,http://earlywashingtondc.org/doc/oscys.case.0115.002,
per.000866,type,person,,
per.000866,fullName,"Armfield, John",,
per.000866,sex,male,,
per.000866,defendantAgainst,per.000865,,
per.000866,slaveholderOf,per.000865,http://earlywashingtondc.org/doc/oscys.case.0115.001,
per.000866,oppositionsAttorney,per.000744,http://earlywashingtondc.org/doc/oscys.case.0115.001,
per.000866,judgedBy,per.000004,http://earlywashingtondc.org/doc/oscys.case.0115.002,
per.000866,defendantAgainst,per.000890,,
per.000866,slaveholderOf,per.000890,http://earlywashingtondc.org/doc/oscys.case.0123.001,
