id,title,category,sub_category,caption,location,pages,description,keywords,dateNormalized,date,medium,size,creator,collection,provenance
TMI00637,Monarch Manufacturing Company,photographs,exhibits,,"Grand Court, North",,Interior of Manufactures Building. Monarch Axle Grease display.,exhibit,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,Photographs by F. A. Rinehart,Omaha Public Library
TMI00638,Illinois Exhibit,photographs,exhibits,,"Grand Court, South",,Interior of Horticulture Building. Illinois produce display.,exhibit,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,Photographs by F. A. Rinehart,Omaha Public Library
TMI00639,Gas Generator for U.S. War Balloon,photographs,transportation,,Transportation,,Gas Generator for U.S. War Balloon. Transportation and Agricultural Implements Building in background. ,,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,Photographs by F. A. Rinehart,Omaha Public Library
TMI00640,"Freckle Face, Mrs. Hannah Little Bear (Arapaho) (Front)",photographs,studio portraits,Freckled Face - Arapahoe,Rinehart Studio,,Freckle Face [Mrs. Hannah Little Bear] (Arapaho),,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,Photographs by F. A. Rinehart,Omaha Public Library
TMI00641,White Buffalo (Arapaho),photographs,studio portraits,White Buffalo - Arapahoe,Rinehart Studio,,Chief White Buffalo (Arapaho),,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,Photographs by F. A. Rinehart,Omaha Public Library
TMI00642,Little Bird (Arapaho),photographs,studio portraits,Little Bird - Arapahoe,Rinehart Studio,,Chief Little Bird (Arapaho),,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,Photographs by F. A. Rinehart,Omaha Public Library
TMI00643,Little Chief (Arapaho),photographs,studio portraits,Little Chief - Arapahoe,Rinehart Studio,,Chief Little Chief (Arapaho),,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,Photographs by F. A. Rinehart,Omaha Public Library
TMI00644,Nasuteas - Kichai Woman (Wichita),photographs,studio portraits,Nasuteas - [Kichai Woman] - Wichita,Rinehart Studio,,Nasuteas [Kichai Woman] (Wichita),,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,Photographs by F. A. Rinehart,Omaha Public Library
TMI00645,Akahedik (Wichita),photographs,studio portraits,Akahedik - Wichita,Rinehart Studio,,Akahedik (Wichita),,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,Photographs by F. A. Rinehart,Omaha Public Library
TMI00646,Chief Wets It (Assiniboine),photographs,studio portraits,Chief Wets It - Assinaboine,Rinehart Studio,,Chief Wets It (Assiniboine),,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,Photographs by F. A. Rinehart,Omaha Public Library
TMI00647,Cloud Man (Assiniboine),photographs,studio portraits,Cloud Man - Assinaboine,Rinehart Studio,,Cloud Man (Assiniboine),,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,Photographs by F. A. Rinehart,Omaha Public Library
TMI00648,Juan Jose - Pueblo (Santa Clara Apache),photographs,studio portraits,Juan Jose - Pueblo (Santa Clara),Rinehart Studio,,Juan Jose Gutierrez (Pueblo),,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,Photographs by F. A. Rinehart,Omaha Public Library
TMI00649,Gov Diego Marango (Santa Clara Apache),photographs,studio portraits,Gov. Diego Marango (Santa Clara),Rinehart Studio,,Governor Diego Narango (Pueblo),,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,Photographs by F. A. Rinehart,Omaha Public Library
TMI00650,"Ex Gov Jose Jesus Narango, Pueblo (Santa Clara Apache)",photographs,studio portraits,Ex. Gov. Jose Jesus Narango - Pueblo - (Santa Clara),Rinehart Studio,,Ex-Governor Jose Jesus Narango (Pueblo),,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,Photographs by F. A. Rinehart,Omaha Public Library
TMI00651,Handsome Horse (Sioux),photographs,studio portraits,Handsome Horse - Sioux,Rinehart Studio,,Handsome Horse (Sioux),,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,Photographs by F. A. Rinehart,Omaha Public Library
TMI00652,Black Wezel (Blackfoot),photographs,studio portraits,Black Wezel - Blackfeet,Rinehart Studio,,Black Weasel (Blackfoot),,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,Photographs by F. A. Rinehart,Omaha Public Library
TMI00653,Tatuin (Wichita),photographs,studio portraits,Tatum - Wichita,Rinehart Studio,,John Tatum's Wife (Wichita),,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,Photographs by F. A. Rinehart,Omaha Public Library
TMI00654,Chief Towohkonie Jim (Wichita),photographs,studio portraits,Chief Towonkonie Jim - Wichita,Rinehart Studio,,Chief Towohkonie Jim (Wichita),,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,Photographs by F. A. Rinehart,Omaha Public Library
TMI00655,Mrs Joseph Street (Winnebago),photographs,studio portraits,Mrs. Joseph Street - Winnebago,Rinehart Studio,,Mrs. Joseph Street (Winnebago),,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,Photographs by F. A. Rinehart,Omaha Public Library
TMI00656,Omaha Brewing Association Display,photographs,exhibits,,"Grand Court, North",,Interior of Manufactures Building. Omaha Brewing Association display.,exhibit,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,Photographs by F. A. Rinehart,Omaha Public Library
TMI00657,Kansas Display,photographs,exhibits,,"Bluff Tract, South",,Kansas produce display. Interior of Horticulture Building.,exhibit,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,Photographs by F. A. Rinehart,Omaha Public Library
TMI00658,Kansas Information Display,photographs,exhibits,,"Bluff Tract, East ",,Interior of Kansas State Building. Kansas display.,exhibit,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,Photographs by F. A. Rinehart,Omaha Public Library
TMI00659,Hawaii Display,photographs,exhibits,,"North Midway, South",,Interior of International Hall. Hawaii Exhibit.,exhibit,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,Photographs by F. A. Rinehart,Omaha Public Library
TMI00660,Buffalo Scale Company Display,photographs,exhibits,,"Grand Court, North",,Interior of Manufactures Building. Buffalo Scale Company display.,exhibit,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,Photographs by F. A. Rinehart,Omaha Public Library
TMI00661,Italian Works of Art Display,photographs,exhibits,,"North Midway, South",,Interior of International Hall. Italian Works of Art Display.,exhibit,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,Photographs by F. A. Rinehart,Omaha Public Library
TMI00662,U.S. War Balloon,photographs,transportation,,Transportation,,U.S. War Balloon in open warehouse. Row of uniformed men pose in front.,,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,Photographs by F. A. Rinehart,Omaha Public Library
TMI00663,Rock Display Colorado,photographs,exhibits,,"Grand Court, South East",,Interior of Mines and Mining Building. Colorado exhibit.,exhibit,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,Photographs by F. A. Rinehart,Omaha Public Library
TMI00664,Rock Display Oregon,photographs,exhibits,,"Grand Court, South East",,Interior of Mines and Mining Building. Oregon display.,exhibit,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,Photographs by F. A. Rinehart,Omaha Public Library
TMI00665,Group in Boat,photographs,grand court,,"Grand Court, West",,U.S. Life Saving Service Boat in lagoon in front of Fountain of Neptune. Crowd gathered in front of U.S. Government Building and Colonnade in background.,,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,Photographs by F. A. Rinehart,Omaha Public Library
TMI00666,Chief Hollow Horn Bear & Sons (Sioux),photographs,studio portraits,"Chief Goes to War, Chief Hollow Horn Bear & Sons - Sioux",Rinehart Studio,,Group Portrait of Indian Congress Participants. Sioux Delegates. Chief Goes to War and son; Chief Hollow Horn Bear and John Hollow Horn Bear,,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,Photographs by F. A. Rinehart,Omaha Public Library
TMI00667,Chief Hollow Horn Bear (Sioux),photographs,studio portraits,Chief Hollow Horn Bear - Sioux,Rinehart Studio,,Chief Hollow Horn Bear (Sioux),,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,Photographs by F. A. Rinehart,Omaha Public Library
TMI00668,"John Deere Display, Transportation Building Interior",photographs,exhibits,,"Transportation, Center",,Interior of Transportation and Agricultural Implements Building. John Deere Display.,exhibit,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,Photographs by F. A. Rinehart,Omaha Public Library
TMI00669,John B. Stetson Display,photographs,exhibits,,"Grand Court, North",,Interior of Manufactures Building. John B. Steston Fine Hats display.,exhibit,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,Photographs by F. A. Rinehart,Omaha Public Library
TMI00670,Displays Seen from Above,photographs,exhibits,,"Grand Court, North West",,Interior of Agriculture Building. State displays. ,exhibit,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,Photographs by F. A. Rinehart,Omaha Public Library
TMI00671,Iowa Display,photographs,exhibits,,"Bluff Tract, South",,Iowa produce display. Interior of Horticulture Building.,exhibit,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,Photographs by F. A. Rinehart,Omaha Public Library
TMI00672,Missouri Crop Display,photographs,exhibits,,"Bluff Tract, South",,Missouri produce display. Interior of Horticulture Building.,exhibit,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,Photographs by F. A. Rinehart,Omaha Public Library
TMI00673,Missouri Crop Display,photographs,exhibits,,"Bluff Tract, South",,Missouri produce display. Interior of Horticulture Building.,exhibit,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,Photographs by F. A. Rinehart,Omaha Public Library
TMI00674,"Pullman Train, Transportation Building Interior",photographs,transportation,,"Transportation, Center",,Interior of Transportation and Agricultural Implements Building. Pullman cars with two men posing.,,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,Photographs by F. A. Rinehart,Omaha Public Library
TMI00675,Glassware Display,photographs,exhibits,,"Grand Court, South",,"Interior of Liberal Arts Building. George Sosnowski & Company, Importers Display.",exhibit,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,Photographs by F. A. Rinehart,Omaha Public Library
TMI00676,Idaho Exhibit,photographs,exhibits,,"Bluff Tract, South",,Idaho produce display. Interior of Horticulture Building.,exhibit,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,Photographs by F. A. Rinehart,Omaha Public Library
TMI00677,Hammond Packing Company Display,photographs,exhibits,,"Grand Court, North",,"Interior of Manufactures Building. Hammond Packing Company display, with rotating octagonal refrigerator.",exhibit,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,Photographs by F. A. Rinehart,Omaha Public Library
TMI00678,U.S. Government Building Displays,photographs,exhibits,,"Grand Court, West",,Displays within interior of U.S. Government Building.,exhibit,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,Photographs by F. A. Rinehart,Omaha Public Library
TMI00679,U.S. Government Building Displays,photographs,exhibits,,"Grand Court, West",,Displays within interior of U.S. Government Building.,exhibit,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,Photographs by F. A. Rinehart,Omaha Public Library
TMI00680,Gurdon W. Wattles Seated at Desk,photographs,miscellaneous,,Unidentified,,"Gurdon W. Wattles, Exposition President, seated at desk. ",,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,Photographs by F. A. Rinehart,Omaha Public Library
TMI00681,Major T. S. Clarkson Seated at Desk,photographs,miscellaneous,,Unidentified,,"Major T. S. Clarkson, General Manager of the Exposition, seated at desk.",,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,Photographs by F. A. Rinehart,Omaha Public Library
TMI00682,Art Display,photographs,exhibits,,"Grand Court, North",,Interior of Manufactures Building. Second story exhibits. Art by school children. Small crowd poses. A boy leans against a display case.,exhibit,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,Photographs by F. A. Rinehart,Omaha Public Library
TMI00683,Frank Martin Display,photographs,exhibits,,"Grand Court, North",,Interior of Manufactures Building. Frank Martin Furrier display.,exhibit,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,Photographs by F. A. Rinehart,Omaha Public Library
TMI00684,"D.M. Sechler Carriage Company Display, Transportation Building Interior",photographs,exhibits,,"Transportation, Center",,Interior of Transportation and Agricultural Implements Building. D.M. Sechler Carriage Company Display.,exhibit,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,Photographs by F. A. Rinehart,Omaha Public Library
TMI00685,Machinery Exhibit,photographs,exhibits,,"Grand Court, South",,"Interior of Liberal Arts Building. Phone, sewing machine, and typewriter display.",exhibit,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,Photographs by F. A. Rinehart,Omaha Public Library
TMI00686,Knights of Pythias,photographs,exhibits,,Unidentified,,"Knights of Pythias display. Sitting room, with chairs, side tables, and potted plants. Three men and a woman pose next to a piano. An American flag is drapped over a coffee table. Framed artwork and Knights of Pythias shields adorn the walls. ",exhibit,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,Photographs by F. A. Rinehart,Omaha Public Library
TMI00687,"American Transit Company Display, Dairy Building Interior",photographs,exhibits,,"Transportation, Center",,Interior of Dairy Building. Caroline Shawk Brooks carving butter sculptures inside an American Transit Company Fruit Ventilator and Refrigerator Car. ,"exhibit,machinery,interior,artwork,sculpture",,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,Photographs by F. A. Rinehart,Omaha Public Library
TMI00688,Handicraft Wares Display,photographs,exhibits,,"Grand Court, North",,"Interior of Manufactures Building. Manual training in the public schools display, showing finished products made by students.",exhibit,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,Photographs by F. A. Rinehart,Omaha Public Library
TMI00689,Omaha Art Exhibit,photographs,exhibits,,"Grand Court, North",,Interior of Manufactures Building. Second story exhibits. Art by Omaha school children.,exhibit,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,Photographs by F. A. Rinehart,Omaha Public Library
TMI00690,Wood and Lumber Exhibit,photographs,exhibits,,"Grand Court, North West",,"Interior of Agriculture Building. Lumber display. Includes taxidermied deer, ram, and bear cub.",exhibit,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,Photographs by F. A. Rinehart,Omaha Public Library
TMI00691,Nebraska Flour Exhibit,photographs,exhibits,,"Grand Court, North West",,Interior of Agriculture Building. Nebraska Flour Exhibit. ,exhibit,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,Photographs by F. A. Rinehart,Omaha Public Library
